pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
398	eager	impetuous	17	False	0	1	2	False		0.7341772151898734	0.941798941798942		avgstd	syn	syn	1228	110	862	26	True	4	1	3	0	-1	-1	8	0.74710123	0.82282842	0.07572719000000006	mid	mid	LD	LPC
399	eager	keen	17	False	0	1	5	False		0.7341772151898734	0.7878787878787878					1228	868	862	234	True	4	3	3	2	-1	-1	4	0.64342883	0.61608275	-0.02734607999999994	mid	close	LPC	LPC
400	eager	zealous	17	False	0	1	1	False		0.7341772151898734	0.8095238095238095					1228	111	862	48	True	4	1	3	0	-1	-1	5	0.72844905	0.88257796	0.15412890999999995	mid	mid	LD	LD
401	envious	jealous	2	True	2	1	2	True		0.8571428571428572	0.8505747126436781	avg	avg	both		92	444	56	316	True	1	2	0	2	-1	0	4	0.59855669	0.64667471	0.048118019999999984	close	close	LD	LPC
402	envious	suspicious	2	False	2	1	2	False		0.8571428571428572	0.8023952095808383	avg		entry		92	316	56	402	True	1	2	0	2	-1	0	6	0.68997441	0.74488294	0.054908529999999955	mid	mid	LD	LPC
403	equivocal	ambiguous	10	True	1	3	3	True		0.9304812834224598	0.8095238095238095	avg		entry		24	32	19	174	True	0	0	0	1	0	1	8	0.55186072	0.7404361	0.18857538000000007	close	mid	LD	LD
404	equivocal	indistinct	10	False	1	3	1	False		0.9304812834224598	0.9361702127659576	avg	avgstd	both	syn	24	59	19	103	True	0	0	0	1	0	1	9	0.72116994	0.9347275	0.21355756000000004	mid	far	LD	LD
405	equivocal	questionable	10	False	1	3	2	False		0.9304812834224598	0.8505747126436781	avg	avg	both		24	79	19	169	True	0	1	0	1	0	0	8	0.67062143	0.91065935	0.24003792000000002	mid	mid	LD	LD
406	equivocal	doubtful	10	False	1	3	3	False		0.9304812834224598	0.7804878048780488	avg		entry		24	579	19	146	True	0	3	0	1	0	-2	7	0.70866548	0.81145813	0.10279265000000004	mid	mid	LD	LPC
407	equivocal	indefinite	10	False	1	3	2	False		0.9304812834224598	0.8372093023255813	avg	avg	both		24	147	19	50	True	0	1	0	0	0	-1	10	0.68057105	0.92512161	0.24455056000000008	mid	far	LD	LD
408	equivocal	obscure	10	False	1	3	6	False		0.9304812834224598	0.8636363636363636	avg	avg	both		24	199	19	222	True	0	2	0	2	0	0	9	0.7334791	0.82288287	0.08940377	mid	mid	LD	LPC
409	equivocal	suspicious	10	False	1	3	2	False		0.9304812834224598	0.8023952095808383	avg		entry		24	316	19	402	True	0	2	0	2	0	0	9	0.76753629	0.92461683	0.15708053999999994	mid	far	LD	LD
410	equivocal	dubious	10	False	1	3	3	False		0.9304812834224598	0.9361702127659576	avg	avgstd	both	syn	24	64	19	187	True	0	0	0	1	0	1	7	0.65371043	0.86624599	0.21253556000000007	mid	mid	LD	LD
411	equivocal	indeterminate	10	False	1	3	5	False		0.9304812834224598	0.941798941798942	avg	avgstd	both	syn	24	46	19	103	True	0	0	0	1	0	1	11	0.73839804	0.77764967	0.03925162999999998	mid	mid	LD	LPC
412	equivocal	perplexing	10	False	1	3	1	False		0.9304812834224598	0.8636363636363636	avg	avg	both		24	84	19	23	True	0	1	0	0	0	-1	9	0.72596009	0.99592372	0.26996363	mid	far	LD	LD
413	eternal	deathless	13	False	9	2	1	False		0.6577181208053691	0.979591836734694		avgstd	syn	syn	712	39	329	70	True	3	0	2	0	-1	0	7	0.73017183	0.89418324	0.16401141000000008	mid	mid	LD	LD
414	eternal	undying	13	False	9	2	1	False		0.6577181208053691	0.9247311827956988		avg	syn		712	36	329	24	True	3	0	2	0	-1	0	7	0.71317747	0.83301099	0.11983352000000003	mid	mid	LD	LD
415	eternal	endless	13	True	9	2	4	True		0.6577181208053691	0.7878787878787878					712	386	329	760	True	3	2	2	3	-1	1	6	0.63813651	0.72475382	0.08661730999999995	mid	mid	LD	LPC
416	eternal	immortal	13	False	9	2	1	True	perpetual	0.6577181208053691	0.7804878048780488					712	332	329	135	True	3	2	2	1	-1	-1	5	0.61257724	0.57718348	-0.03539376000000005	mid	close	LPC	LPC
417	eternal	perennial	13	False	9	2	3	False		0.6577181208053691	0.8764044943820225		avg	syn		712	49	329	109	True	3	0	2	1	-1	1	4	0.77606891	0.97485954	0.19879062999999997	mid	far	LD	LD
418	eternal	unending	13	True	9	2	1	True		0.6577181208053691	0.9690721649484536		avgstd	syn	syn	712	28	329	49	True	3	0	2	0	-1	0	7	0.75459418	0.80185452	0.04726034000000001	mid	mid	LD	LPC
419	eternal	imperishable	13	False	9	2	2	False		0.6577181208053691	0.9361702127659576		avgstd	syn	syn	712	37	329	4	False	3	0	2	0	-1	0	8	0.69496245	0.74934984	0.054387390000000035	mid	mid	LD	LPC
420	eternal	perpetual	13	True	9	2	2	True		0.6577181208053691	0.8636363636363636		avg	syn		712	317	329	192	True	3	2	2	1	-1	-1	5	0.63538323	0.62708801	-0.008295219999999937	mid	close	LPC	LPC
421	eternal	everlasting	13	True	9	2	2	True		0.6577181208053691	0.8095238095238095					712	219	329	54	True	3	2	2	0	-1	-2	7	0.43389004	0.47058965	0.03669961000000005	close	close	LD	LPC
422	eternal	interminable	13	True	9	2	1	True		0.6577181208053691	0.9637305699481864		avgstd	syn	syn	712	61	329	50	True	3	0	2	0	-1	0	6	0.89478951	0.90624094	0.01145143000000004	far	mid	LPC	LPC
423	eternal	unfailing	13	False	9	2	3	False		0.6577181208053691	0.9637305699481864		avgstd	syn	syn	712	83	329	9	False	3	1	2	0	-1	-1	9	0.84194909	0.84722415	0.005275059999999998	mid	mid	LPC	LPC
424	eternal	unceasing	13	True	9	2	2	True		0.6577181208053691	0.9690721649484536		avgstd	syn	syn	712	66	329	25	True	3	0	2	0	-1	0	8	0.78034948	0.8078662	0.02751671999999994	mid	mid	LPC	LPC
425	evident	apparent	15	True	8	2	2	True		0.7730061349693251	0.7878787878787878					1182	1035	452	878	True	4	4	2	3	-2	-1	5	0.55367835	0.40753061	-0.14614773999999997	close	close	LPC	LPC
426	evident	overt	15	False	8	2	1	False		0.7730061349693251	0.907103825136612		avg	syn		1182	24	452	91	True	4	0	2	1	-2	1	4	0.91051304	0.8291755	-0.08133754000000004	far	mid	LPC	LPC
427	evident	tangible	15	False	8	2	4	False		0.7730061349693251	0.8764044943820225		avg	syn		1182	105	452	140	True	4	1	2	1	-2	0	8	0.86790686	0.91090746	0.043000600000000055	far	mid	LD	LPC
428	evident	clear	15	False	8	2	17	True	unmistakable	0.7730061349693251	0.6928104575163399					1182	3005	452	4339	True	4	4	2	4	-2	0	6	0.71775649	0.58214477	-0.13561172	mid	close	LPC	LPC
429	evident	indubitable	15	False	8	2	1	False		0.7730061349693251	0.9690721649484536		avgstd	syn	syn	1182	19	452	5	False	4	0	2	0	-2	0	10	0.84433503	0.99104963	0.14671460000000003	mid	far	LD	LD
430	evident	palpable	15	True	8	2	4	True		0.7730061349693251	0.9130434782608696		avg	syn		1182	89	452	127	True	4	1	2	1	-2	0	8	0.82894699	0.84867311	0.019726119999999958	mid	mid	LPC	LPC
431	evident	transparent	15	False	8	2	4	False		0.7730061349693251	0.6754966887417219					1182	140	452	314	True	4	1	2	2	-2	1	8	0.95716248	0.87200984	-0.08515264	far	mid	LPC	LPC
432	evident	conspicuous	15	False	8	2	2	False		0.7730061349693251	0.8095238095238095					1182	655	452	122	True	4	3	2	1	-2	-2	10	0.92165688	0.73834549	-0.18331138999999996	far	mid	LPC	LPC
433	evident	manifest	15	True	8	2	1	True		0.7730061349693251	0.8950276243093923		avg	syn		1182	244	452	69	True	4	2	2	0	-2	-2	5	0.57354989	0.75090475	0.17735486	close	mid	LD	LD
434	evident	unmistakable	15	True	8	2	2	True		0.7730061349693251	0.8505747126436781		avg	syn		1182	181	452	138	True	4	1	2	1	-2	0	11	0.8171095	0.67840213	-0.13870737	mid	mid	LPC	LPC
435	evident	discernible	15	True	8	2	3	True		0.7730061349693251	0.8505747126436781		avg	syn		1182	55	452	70	True	4	0	2	0	-2	0	9	0.83980647	0.72268108	-0.11712539	mid	mid	LPC	LPC
436	evident	obvious	15	False	8	2	1	True	unmistakable	0.7730061349693251	0.7096774193548387					1182	535	452	1541	True	4	3	2	4	-2	1	6	0.46538509	0.45433195	-0.011053140000000017	close	close	LPC	LPC
437	evident	perceptible	15	False	8	2	2	False		0.7730061349693251	0.8439306358381503		avg	syn		1182	143	452	54	True	4	1	2	0	-2	-1	9	0.91496881	0.85205112	-0.06291768999999992	far	mid	LPC	LPC
438	evident	distinct	15	False	8	2	5	False		0.7730061349693251	0.6928104575163399					1182	944	452	587	True	4	3	2	3	-2	0	6	0.79506125	0.75496033	-0.040100920000000095	mid	mid	LPC	LPC
439	evident	open	15	False	8	2	21	False		0.7730061349693251	0.75					1182	3726	452	5303	True	4	4	2	4	-2	0	5	1.04225704	0.94160574	-0.1006513	far	far	LPC	LPC
440	explicit	express	1	False	2	2	2	False		0.7421383647798743	0.8095238095238095					114	316	290	69	True	1	2	2	0	1	-2	5	0.68577352	0.76567661	0.07990308999999995	mid	mid	LD	LPC
441	faint	dim	12	True	13	6	5	True		0.717948717948718	0.7261146496815287					878	676	753	508	True	3	3	3	2	0	-1	4	0.63087061	0.58621255	-0.044658059999999944	mid	close	LPC	LPC
442	faint	weak	12	True	13	6	12	True		0.717948717948718	0.7654320987654322					878	1322	753	1094	True	3	4	3	3	0	-1	5	0.72012253	0.71112608	-0.008996450000000045	mid	mid	LPC	LPC
443	faint	exhausted	12	False	13	6	3	False		0.717948717948718	0.8095238095238095					878	161	753	201	True	3	1	3	1	0	0	7	0.7961011	0.84415723	0.048056129999999975	mid	mid	LD	LPC
444	faint	feeble	12	True	13	6	4	True		0.717948717948718	0.8505747126436781		avg	syn		878	518	753	128	True	3	3	3	1	0	-2	5	0.52932881	0.63265388	0.10332507000000002	close	close	LD	LPC
445	faint	languid	12	False	13	6	1	False		0.717948717948718	0.8950276243093923		avg	syn		878	115	753	59	True	3	1	3	0	0	-1	6	0.63083155	0.78928065	0.1584491	mid	mid	LD	LD
446	faint	faded	12	False	13	6	2	True	shadowy	0.717948717948718	0.7261146496815287					878	187	753	269	True	3	1	3	2	0	1	3	0.66374413	0.62417184	-0.039572289999999954	mid	close	LPC	LPC
447	faint	listless	12	False	13	6	2	False		0.717948717948718	0.9690721649484536		avgstd	syn	syn	878	82	753	38	True	3	1	3	0	0	-1	7	0.83707542	0.86607397	0.028998549999999956	mid	mid	LPC	LPC
448	faint	faltering	12	False	13	6	1	False		0.717948717948718	0.9247311827956988		avg	syn		878	68	753	35	True	3	1	3	0	0	-1	5	0.72637122	0.79610661	0.06973539000000006	mid	mid	LD	LPC
449	faint	indistinct	12	False	13	6	1	False		0.717948717948718	0.9361702127659576		avgstd	syn	syn	878	59	753	103	True	3	0	3	1	0	1	7	0.60912011	0.72826553	0.11914542000000006	mid	mid	LD	LD
450	faint	timid	12	True	13	6	3	True		0.717948717948718	0.8023952095808383					878	350	753	100	True	3	2	3	1	0	-1	5	0.74348858	0.68421626	-0.059272319999999934	mid	mid	LPC	LPC
451	faithful	devoted	8	False	1	3	2	False		0.6577181208053691	0.7804878048780488					949	624	348	326	True	3	3	2	2	-1	-1	8	0.63739545	0.71351381	0.07611836000000005	mid	mid	LD	LPC
452	faithful	incorruptible	8	False	1	3	1	False		0.6577181208053691	0.9247311827956988		avg	syn		949	14	348	7	False	3	0	2	0	-1	0	11	0.7694492	0.88738845	0.11793924999999994	mid	mid	LD	LD
453	faithful	true	8	False	1	3	12	False		0.6577181208053691	0.8095238095238095					949	6891	348	5607	True	3	4	2	4	-1	0	6	0.71135015	0.68582191	-0.02552823999999998	mid	mid	LPC	LPC
454	faithful	trusty	8	False	1	3	1	False		0.6577181208053691	0.9247311827956988		avg	syn		949	82	348	23	True	3	1	2	0	-1	-1	8	0.62927365	0.86844523	0.23917157999999994	mid	mid	LD	LD
455	faithful	loyal	8	False	1	3	3	False		0.6577181208053691	0.6666666666666667					949	561	348	376	True	3	3	2	2	-1	-1	7	0.50543813	0.4555949	-0.049843230000000016	close	close	LPC	LPC
456	faithful	sure	8	False	1	3	9	False		0.6577181208053691	0.5714285714285714					949	5480	348	8746	True	3	4	2	4	-1	0	8	0.92639839	0.86217406	-0.06422433000000005	far	mid	LPC	LPC
457	faithful	trustworthy	8	False	1	3	2	False		0.6577181208053691	0.8764044943820225		avg	syn		949	145	348	59	True	3	1	2	0	-1	-1	10	0.76051703	0.70333571	-0.05718132000000009	mid	mid	LPC	LPC
458	fanciful	chimerical	5	False	2	3	2	False		0.8700564971751412	0.9637305699481864	avg	avgstd	both	syn	107	18	81	4	False	1	0	1	0	0	0	8	0.70122372	0.96166575	0.26044203	mid	far	LD	LD
459	fanciful	fantastic	5	False	2	3	5	False		0.8700564971751412	0.8700564971751412	avg	avg	both		107	216	81	268	True	1	2	1	2	0	0	6	0.50908946	0.75962813	0.25053866999999996	close	mid	LD	LD
460	fanciful	grotesque	5	False	2	3	2	False		0.8700564971751412	0.8304093567251463	avg		entry		107	110	81	98	True	1	1	1	1	0	0	8	0.54432762	0.86002506	0.31569744	close	mid	LD	LD
461	fanciful	imaginative	5	False	2	3	1	False		0.8700564971751412	0.7951807228915663	avg		entry		107	174	81	173	True	1	1	1	1	0	0	9	0.70905279	0.82018229	0.11112949999999999	mid	mid	LD	LD
462	fanciful	visionary	5	False	2	3	1	False		0.8700564971751412	0.9528795811518324	avg	avgstd	both	syn	107	76	81	183	True	1	1	1	1	0	0	9	0.6451108	0.88565757	0.24054677000000002	mid	mid	LD	LD
463	feminine	effeminate	3	False	1	4	1	False		0.9304812834224598	0.9189189189189187	avg	avg	both		373	25	280	22	True	2	0	2	0	0	0	4	0.72282629	0.78358835	0.06076206000000006	mid	mid	LD	LPC
464	feminine	female	3	False	1	4	3	False		0.9304812834224598	0.8505747126436781	avg	avg	both		373	499	280	1467	True	2	3	2	4	0	1	4	0.6573456	0.65161551	-0.005730090000000021	mid	close	LPC	LPC
465	feminine	womanly	3	True	1	4	1	True		0.9304812834224598	0.9361702127659576	avg	avgstd	both	syn	373	177	280	28	True	2	1	2	0	0	-1	6	0.57652439	0.84128457	0.26476018	close	mid	LD	LD
466	fierce	ferocious	10	True	11	4	1	True		0.7261146496815287	0.8700564971751412		avg	syn		832	87	510	104	True	3	1	2	1	-1	0	6	0.45784772	0.62272363	0.16487590999999996	close	close	LD	LD
467	fierce	furious	10	True	11	4	3	True		0.7261146496815287	0.8165680473372781					832	324	510	442	True	3	2	2	2	-1	0	6	0.43639611	0.63016945	0.19377334000000002	close	close	LD	LD
468	fierce	raging	10	False	11	4	3	True	violent	0.7261146496815287	0.8095238095238095					832	90	510	96	True	3	1	2	1	-1	0	6	0.61887166	0.5563854	-0.062486260000000016	mid	close	LPC	LPC
469	fierce	uncultivated	10	False	11	4	3	False		0.7261146496815287	0.9247311827956988		avg	syn		832	31	510	8	False	3	0	2	0	-1	0	10	0.85985168	0.85629431	-0.003557370000000004	mid	mid	LPC	LPC
470	fierce	violent	10	True	11	4	5	True		0.7261146496815287	0.75					832	626	510	939	True	3	3	2	3	-1	0	6	0.62992965	0.60633845	-0.023591200000000034	mid	close	LPC	LPC
471	fierce	fiery	10	False	11	4	3	False		0.7261146496815287	0.8700564971751412		avg	syn		832	304	510	236	True	3	2	2	2	-1	0	2	0.4898265	0.6415258	0.15169930000000004	close	close	LD	LD
472	fierce	impetuous	10	False	11	4	2	False		0.7261146496815287	0.941798941798942		avgstd	syn	syn	832	110	510	26	True	3	1	2	0	-1	-1	8	0.56857804	0.7655829	0.19700485999999995	close	mid	LD	LD
473	fierce	savage	10	True	11	4	4	True		0.7261146496815287	0.8023952095808383					832	525	510	144	True	3	3	2	1	-1	-2	5	0.58608226	0.67245718	0.08637492000000002	close	mid	LD	LPC
474	fierce	untrained	10	False	11	4	1	False		0.7261146496815287	0.9130434782608696		avg	syn		832	67	510	33	True	3	0	2	0	-1	0	7	0.8636309	0.88692168	0.023290780000000066	far	mid	LPC	LPC
475	fierce	wild	10	False	11	4	13	True	raging	0.7261146496815287	0.7878787878787878					832	2903	510	2577	True	3	4	2	4	-1	0	5	0.67802666	0.6742359	-0.003790760000000004	mid	mid	LPC	LPC
476	financial	fiscal	3	True	1	1	1	True		0.8304093567251463	0.7421383647798743					682	79	2628	439	True	3	1	4	2	1	1	4	0.50695121	0.64646254	0.13951133000000004	close	close	LD	LD
477	financial	monetary	3	False	1	1	1	True	fiscal	0.8304093567251463	0.8888888888888888		avg	syn		682	55	2628	257	True	3	0	4	2	1	2	8	0.55977894	0.62041137	0.06063243000000007	close	close	LD	LPC
478	financial	pecuniary	3	False	1	1	1	False		0.8304093567251463	0.8764044943820225		avg	syn		682	158	2628	4	False	3	1	4	0	1	-1	7	0.70547844	0.7916926	0.08621415999999993	mid	mid	LD	LPC
479	fine	beautiful	24	False	6	6	2	False		0.7878787878787878	0.6666666666666667					3683	4589	4641	3804	True	4	4	4	4	0	0	8	0.66106615	0.7235134	0.062447249999999954	mid	mid	LD	LPC
480	fine	excellent	24	False	6	6	1	False		0.7878787878787878	0.7421383647798743					3683	1252	4641	962	True	4	4	4	3	0	-1	8	0.79101013	0.7780437	-0.012966429999999973	mid	mid	LPC	LPC
481	fine	polished	24	False	6	6	4	False		0.7878787878787878	0.7878787878787878					3683	246	4641	287	True	4	2	4	2	0	0	6	0.82702694	0.83639815	0.009371209999999963	mid	mid	LPC	LPC
482	fine	small	24	False	6	6	10	False		0.7878787878787878	0.7421383647798743					3683	7220	4641	12873	True	4	4	4	4	0	0	5	0.87245473	0.89311287	0.02065813999999999	far	mid	LPC	LPC
483	fine	exquisite	24	False	6	6	4	False		0.7878787878787878	0.8095238095238095					3683	516	4641	210	True	4	3	4	1	0	-2	7	0.75480831	0.79458939	0.03978107999999991	mid	mid	LD	LPC
484	fine	pure	24	False	6	6	7	False		0.7878787878787878	0.7654320987654322					3683	1544	4641	1146	True	4	4	4	3	0	-1	3	0.89606757	0.84157	-0.054497569999999995	far	mid	LPC	LPC
485	fine	smooth	24	False	6	6	8	False		0.7878787878787878	0.6928104575163399					3683	634	4641	1251	True	4	3	4	3	0	0	6	0.78749191	0.84595958	0.05846767000000008	mid	mid	LD	LPC
486	fine	clear	24	False	6	6	17	False		0.7878787878787878	0.6928104575163399					3683	3005	4641	4339	True	4	4	4	4	0	0	5	0.83023751	0.90345454	0.07321703000000002	mid	mid	LD	LPC
487	fine	refined	24	False	6	6	5	False		0.7878787878787878	0.8165680473372781					3683	421	4641	144	True	4	2	4	1	0	-1	3	0.74379031	0.85211366	0.10832335000000004	mid	mid	LD	LPC
488	fine	splendid	24	False	6	6	3	False		0.7878787878787878	0.8095238095238095					3683	1071	4641	300	True	4	4	4	2	0	-2	7	0.71149133	0.78724996	0.07575863000000005	mid	mid	LD	LPC
489	fine	handsome	24	False	6	6	2	False		0.7878787878787878	0.6754966887417219					3683	1256	4641	847	True	4	4	4	3	0	-1	6	0.68603033	0.71949279	0.03346245999999997	mid	mid	LD	LPC
490	fine	sensitive	24	False	6	6	5	False		0.7878787878787878	0.8636363636363636		avg	syn		3683	458	4641	817	True	4	3	4	3	0	0	7	0.85697314	0.91866861	0.061695469999999974	mid	mid	LD	LPC
491	fine	dainty	24	False	6	6	3	False		0.7878787878787878	0.9247311827956988		avg	syn		3683	311	4641	57	True	4	2	4	0	0	-2	4	0.84528136	0.91141056	0.0661292	mid	mid	LD	LPC
492	fine	keen	24	False	6	6	5	False		0.7878787878787878	0.7878787878787878					3683	868	4641	234	True	4	3	4	2	0	-1	4	0.84302547	0.8717602	0.02873472999999993	mid	mid	LPC	LPC
493	fine	sharp	24	False	6	6	12	False		0.7878787878787878	0.7654320987654322					3683	1347	4641	1534	True	4	4	4	4	0	0	5	0.77793088	0.86767098	0.08974009999999999	mid	mid	LD	LPC
494	fine	subtle	24	False	6	6	3	False		0.7878787878787878	0.8571428571428572		avg	syn		3683	444	4641	625	True	4	2	4	3	0	1	5	0.86100923	0.89005236	0.029043130000000028	far	mid	LD	LPC
495	fine	delicate	24	False	6	6	7	False		0.7878787878787878	0.8165680473372781					3683	1193	4641	732	True	4	4	4	3	0	-1	6	0.70362818	0.80070207	0.09707389	mid	mid	LD	LPC
496	fine	slender	24	False	6	6	4	False		0.7878787878787878	0.7421383647798743					3683	611	4641	382	True	4	3	4	2	0	-1	5	0.82792605	0.81680154	-0.01112450999999992	mid	mid	LPC	LPC
497	fine	elegant	24	False	6	6	3	False		0.7878787878787878	0.7577639751552795					3683	332	4641	620	True	4	2	4	3	0	1	6	0.74426671	0.77455955	0.030292839999999988	mid	mid	LD	LPC
498	fine	nice	24	False	6	6	5	False		0.7878787878787878	0.7654320987654322					3683	1003	4641	3430	True	4	4	4	4	0	0	2	0.73258372	0.73156918	-0.0010145400000000082	mid	mid	LPC	LPC
499	fine	slight	24	False	6	6	3	False		0.7878787878787878	0.8165680473372781					3683	1340	4641	707	True	4	4	4	3	0	-1	5	0.95122133	0.92843711	-0.02278422000000002	far	far	LPC	LPC
500	fine	thin	24	False	6	6	8	False		0.7878787878787878	0.6013986013986015					3683	1114	4641	2387	True	4	4	4	4	0	0	3	0.80941908	0.76493164	-0.044487439999999934	mid	mid	LPC	LPC
501	formidable	dangerous	3	False	2	2	2	False		0.8571428571428572	0.75	avg		entry		350	1287	224	1667	True	2	4	2	4	0	0	10	0.60444719	0.75359573	0.14914854	close	mid	LD	LD
502	formidable	terrible	3	False	2	2	4	False		0.8571428571428572	0.7577639751552795	avg		entry		350	1494	224	1603	True	2	4	2	4	0	0	5	0.69912389	0.78246161	0.08333772000000006	mid	mid	LD	LPC
503	formidable	tremendous	3	False	2	2	3	False		0.8571428571428572	0.8505747126436781	avg	avg	both		350	484	224	551	True	2	3	2	2	0	-1	9	0.71938193	0.80251654	0.08313461	mid	mid	LD	LPC
504	fortunate	lucky	2	False	2	3	3	False		0.7096774193548387	0.7654320987654322					698	310	286	1354	True	3	2	2	4	-1	2	8	0.48150625	0.39922757	-0.08227868000000005	close	close	LPC	LPC
505	fortunate	prosperous	2	False	2	3	4	False		0.7096774193548387	0.6928104575163399					698	325	286	211	True	3	2	2	1	-1	-1	9	0.77686362	0.69754279	-0.07932083000000001	mid	mid	LPC	LPC
506	friendly	accessible	18	False	2	4	4	False		0.7096774193548387	0.7730061349693251					1191	147	852	345	True	4	1	3	2	-1	1	8	0.96953348	0.82618692	-0.1433465599999999	far	mid	LPC	LPC
507	friendly	genial	18	False	2	4	3	False		0.7096774193548387	0.9130434782608696		avg	syn		1191	276	852	50	True	4	2	3	0	-1	-2	6	0.72759643	0.8839455	0.1563490700000001	mid	mid	LD	LD
508	friendly	affable	18	False	2	4	1	False		0.7096774193548387	0.88268156424581		avg	syn		1191	40	852	39	True	4	0	3	0	-1	0	7	0.67504103	0.80158271	0.12654168	mid	mid	LD	LD
509	friendly	hearty	18	False	2	4	5	False		0.7096774193548387	0.8439306358381503		avg	syn		1191	353	852	96	True	4	2	3	1	-1	-1	6	0.71542535	0.74966402	0.03423867000000003	mid	mid	LD	LPC
510	friendly	sociable	18	False	2	4	2	False		0.7096774193548387	0.8888888888888888		avg	syn		1191	79	852	43	True	4	1	3	0	-1	-1	7	0.62455876	0.75969299	0.13513423000000002	mid	mid	LD	LD
511	friendly	affectionate	18	False	2	4	1	False		0.7096774193548387	0.6013986013986015					1191	329	852	96	True	4	2	3	1	-1	-1	9	0.60014768	0.57512449	-0.025023189999999973	close	close	LPC	LPC
